Event	ID	Name			Wwise Object Path	Notes
	152275144	Stop_Parc_Oiseaux1			\Parc_Ambiance\Stop_Parc_Oiseaux1	
	152275146	Stop_Parc_Oiseaux3			\Parc_Ambiance\Stop_Parc_Oiseaux3	
	152275147	Stop_Parc_Oiseaux2			\Parc_Ambiance\Stop_Parc_Oiseaux2	
	545734209	Play_Humain_MangeEnfant			\Parc_Obstacles\Play_Humain_MangeEnfant	
	596008677	Play_Pas_Joggueur2			\Parc_Obstacles\Play_Pas_Joggueur2	
	865874921	Play_Parc_Eau_Lac			\Parc_Ambiance\Play_Parc_Eau_Lac	
	1047604054	Play_Texture_Pas			\Personnage\Play_Texture_Pas	
	1056565793	Stop_ArrosageAuto			\Parc_Obstacles\Stop_ArrosageAuto	
	1403256204	Play_Moteur_VoitureElec			\Parc_Obstacles\Play_Moteur_VoitureElec	
	1582928677	Play_Respiration_JoggueurH			\Parc_Obstacles\Play_Respiration_JoggueurH	
	1582928683	Play_Respiration_JoggueurF			\Parc_Obstacles\Play_Respiration_JoggueurF	
	1978073185	Play_Humain_MangeEnfant2			\Parc_Obstacles\Play_Humain_MangeEnfant2	
	2173732909	Play_Pas_Joggueur			\Parc_Obstacles\Play_Pas_Joggueur	
	2301453854	Stop_Parc_Chien			\Parc_Obstacles\Stop_Parc_Chien	
	2314452061	Play_Moteur_Elagueur			\Parc_Obstacles\Play_Moteur_Elagueur	
	2647100474	Stop_Parc_Vent			\Parc_Ambiance\Stop_Parc_Vent	
	2727595513	Play_Parc_Insectes			\Parc_Ambiance\Play_Parc_Insectes	
	2746796163	Play_Vetement_Elagueur			\Parc_Obstacles\Play_Vetement_Elagueur	
	2793971418	Play_RespirationMix			\Personnage\Play_RespirationMix	
	3185656221	Play_Humain_Joue1			\Parc_Obstacles\Play_Humain_Joue1	
	3185656222	Play_Humain_Joue2			\Parc_Obstacles\Play_Humain_Joue2	
	3189001139	Stop_Parc_Eau_Lac			\Parc_Ambiance\Stop_Parc_Eau_Lac	
	3266099682	Play_Parc_Vent_01			\Parc_Ambiance\Play_Parc_Vent_01	
	3389613819	Play_ArrosageAuto			\Parc_Obstacles\Play_ArrosageAuto	
	3446893021	Play_Humain_Mange2			\Parc_Obstacles\Play_Humain_Mange2	
	3446893022	Play_Humain_Mange1			\Parc_Obstacles\Play_Humain_Mange1	
	3725651504	Play_Parc_Oiseaux3			\Parc_Ambiance\Play_Parc_Oiseaux3	
	3725651505	Play_Parc_Oiseaux2			\Parc_Ambiance\Play_Parc_Oiseaux2	
	3725651506	Play_Parc_Oiseaux1			\Parc_Ambiance\Play_Parc_Oiseaux1	
	4114146970	Play_Pleure_B_b_			\Parc_Obstacles\Play_Pleure_B_b_	
	4134052420	Play_Parc_Chien			\Parc_Obstacles\Play_Parc_Chien	
	4135899644	Play_Parc_Vent			\Parc_Ambiance\Play_Parc_Vent	

Switch Group	ID	Name			Wwise Object Path	Notes
	3869192313	Pas_Matiere			\Personnage\Pas_Matiere	

Switch	ID	Name	Switch Group			Notes
	508852877	Terre	Pas_Matiere			
	2495190089	Herbe	Pas_Matiere			
	4169408098	Asphalt	Pas_Matiere			

Game Parameter	ID	Name			Wwise Object Path	Notes
	428373397	VitesseVoitureElec			\Obstacles\VitesseVoitureElec	
	3665353697	Personnage_Vitesse			\Personnage\Personnage_Vitesse	

Source plug-ins	ID	Name	Type		Wwise Object Path	Notes
	394747056	Wwise Silence	Wwise Silence		\Actor-Mixer Hierarchy\1_Parc\Obstacles_Parc\Parc_Obstacle_Nature\ArrosageAuto\Silence\Wwise Silence	

In Memory Audio	ID	Name	Audio source file		Wwise Object Path	Notes	Data Size
	130358358	Parc_Obstacles_Humain_Joggueur_RespiFemme07	E:\Users\user\Desktop\MASTER ENJMIN\1. Projet M1\Sense of Adventure\Projet\SoA\SoA-Wwise\.cache\Windows\SFX\Parc_Obstacles_Humain_Joggueur_RespiFemme07_10C4C929.wem		\Actor-Mixer Hierarchy\1_Parc\Obstacles_Parc\Parc_Obstacle_Humain\Parc_Obstacle_Humain_Joggueur\Respiration_JoggueurF\Parc_Obstacles_Humain_Joggueur_RespiFemme07		181292
	132806480	Parc_Obstacles_Chien03	E:\Users\user\Desktop\MASTER ENJMIN\1. Projet M1\Sense of Adventure\Projet\SoA\SoA-Wwise\.cache\Windows\SFX\Parc_Obstacles_Chien03_10C4C929.wem		\Actor-Mixer Hierarchy\1_Parc\Obstacles_Parc\Parc_Obstacle_Nature\Parc_Chien\Parc_Obstacles_Chien03		36488
	133007546	Parc_Ambiance_Nature_Oiseaux_XC502282 - Merlebleu de l’Est - Sialia sialis fulva30	E:\Users\user\Desktop\MASTER ENJMIN\1. Projet M1\Sense of Adventure\Projet\SoA\SoA-Wwise\.cache\Windows\SFX\Parc_Ambiance_Nature_Oiseaux_XC502282 - Merlebleu de l’Est - Sialia sialis fulva30_10C4C929.wem		\Actor-Mixer Hierarchy\1_Parc\Ambiance_Parc\Nature_Parc\Parc_Oiseaux3\Parc_Ambiance_Nature_Oiseaux_XC502282 - Merlebleu de l’Est - Sialia sialis fulva30		79924
	135194486	Parc_Ambiance_Nature_Oiseaux_XC502282 - Merlebleu de l’Est - Sialia sialis fulva22	E:\Users\user\Desktop\MASTER ENJMIN\1. Projet M1\Sense of Adventure\Projet\SoA\SoA-Wwise\.cache\Windows\SFX\Parc_Ambiance_Nature_Oiseaux_XC502282 - Merlebleu de l’Est - Sialia sialis fulva22_10C4C929.wem		\Actor-Mixer Hierarchy\1_Parc\Ambiance_Parc\Nature_Parc\Parc_Oiseaux3\Parc_Ambiance_Nature_Oiseaux_XC502282 - Merlebleu de l’Est - Sialia sialis fulva22		63288
	136869288	Parc_Ambiance_Nature_Oiseaux_XC502283 - Merlebleu de l’Est - Sialia sialis fulva45	E:\Users\user\Desktop\MASTER ENJMIN\1. Projet M1\Sense of Adventure\Projet\SoA\SoA-Wwise\.cache\Windows\SFX\Parc_Ambiance_Nature_Oiseaux_XC502283 - Merlebleu de l’Est - Sialia sialis fulva45_10C4C929.wem		\Actor-Mixer Hierarchy\1_Parc\Ambiance_Parc\Nature_Parc\Parc_Oiseaux3\Parc_Ambiance_Nature_Oiseaux_XC502283 - Merlebleu de l’Est - Sialia sialis fulva45		208724
	160326175	Parc_Ambiance_Nature_Oiseaux_XC502283 - Merlebleu de l’Est - Sialia sialis fulva36	E:\Users\user\Desktop\MASTER ENJMIN\1. Projet M1\Sense of Adventure\Projet\SoA\SoA-Wwise\.cache\Windows\SFX\Parc_Ambiance_Nature_Oiseaux_XC502283 - Merlebleu de l’Est - Sialia sialis fulva36_10C4C929.wem		\Actor-Mixer Hierarchy\1_Parc\Ambiance_Parc\Nature_Parc\Parc_Oiseaux3\Parc_Ambiance_Nature_Oiseaux_XC502283 - Merlebleu de l’Est - Sialia sialis fulva36		191076
	179309543	Parc_Obstacles_Chien07	E:\Users\user\Desktop\MASTER ENJMIN\1. Projet M1\Sense of Adventure\Projet\SoA\SoA-Wwise\.cache\Windows\SFX\Parc_Obstacles_Chien07_10C4C929.wem		\Actor-Mixer Hierarchy\1_Parc\Obstacles_Parc\Parc_Obstacle_Nature\Parc_Chien\Parc_Obstacles_Chien07		31336
	185204255	Parc_Ambiance_Nature_Oiseaux_XC502283 - Merlebleu de l’Est - Sialia sialis fulva49	E:\Users\user\Desktop\MASTER ENJMIN\1. Projet M1\Sense of Adventure\Projet\SoA\SoA-Wwise\.cache\Windows\SFX\Parc_Ambiance_Nature_Oiseaux_XC502283 - Merlebleu de l’Est - Sialia sialis fulva49_10C4C929.wem		\Actor-Mixer Hierarchy\1_Parc\Ambiance_Parc\Nature_Parc\Parc_Oiseaux3\Parc_Ambiance_Nature_Oiseaux_XC502283 - Merlebleu de l’Est - Sialia sialis fulva49		305008
	190132686	Parc_Obstacles_EauAuto05	E:\Users\user\Desktop\MASTER ENJMIN\1. Projet M1\Sense of Adventure\Projet\SoA\SoA-Wwise\.cache\Windows\SFX\Parc_Obstacles_EauAuto05_10C4C929.wem		\Actor-Mixer Hierarchy\1_Parc\Obstacles_Parc\Parc_Obstacle_Nature\ArrosageAuto\Eau\Parc_Obstacles_EauAuto05		40612
	196091841	Parc_Ambiance_Nature_Oiseaux_XC502283 - Merlebleu de l’Est - Sialia sialis fulva59	E:\Users\user\Desktop\MASTER ENJMIN\1. Projet M1\Sense of Adventure\Projet\SoA\SoA-Wwise\.cache\Windows\SFX\Parc_Ambiance_Nature_Oiseaux_XC502283 - Merlebleu de l’Est - Sialia sialis fulva59_10C4C929.wem		\Actor-Mixer Hierarchy\1_Parc\Ambiance_Parc\Nature_Parc\Parc_Oiseaux3\Parc_Ambiance_Nature_Oiseaux_XC502283 - Merlebleu de l’Est - Sialia sialis fulva59		210924
	196199171	Parc_Ambiance_Nature_Oiseaux_XC502282 - Merlebleu de l’Est - Sialia sialis fulva24	E:\Users\user\Desktop\MASTER ENJMIN\1. Projet M1\Sense of Adventure\Projet\SoA\SoA-Wwise\.cache\Windows\SFX\Parc_Ambiance_Nature_Oiseaux_XC502282 - Merlebleu de l’Est - Sialia sialis fulva24_10C4C929.wem		\Actor-Mixer Hierarchy\1_Parc\Ambiance_Parc\Nature_Parc\Parc_Oiseaux3\Parc_Ambiance_Nature_Oiseaux_XC502282 - Merlebleu de l’Est - Sialia sialis fulva24		71604
	199348966	Parc_Ambiance_Nature_Oiseaux_XC502282 - Merlebleu de l’Est - Sialia sialis fulva28	E:\Users\user\Desktop\MASTER ENJMIN\1. Projet M1\Sense of Adventure\Projet\SoA\SoA-Wwise\.cache\Windows\SFX\Parc_Ambiance_Nature_Oiseaux_XC502282 - Merlebleu de l’Est - Sialia sialis fulva28_10C4C929.wem		\Actor-Mixer Hierarchy\1_Parc\Ambiance_Parc\Nature_Parc\Parc_Oiseaux3\Parc_Ambiance_Nature_Oiseaux_XC502282 - Merlebleu de l’Est - Sialia sialis fulva28		73268
	206334665	Parc_Obstacles_Chien08	E:\Users\user\Desktop\MASTER ENJMIN\1. Projet M1\Sense of Adventure\Projet\SoA\SoA-Wwise\.cache\Windows\SFX\Parc_Obstacles_Chien08_10C4C929.wem		\Actor-Mixer Hierarchy\1_Parc\Obstacles_Parc\Parc_Obstacle_Nature\Parc_Chien\Parc_Obstacles_Chien08		32296
	207824243	Parc_Obstacles_Humain_Joggueur_RespiFemme09	E:\Users\user\Desktop\MASTER ENJMIN\1. Projet M1\Sense of Adventure\Projet\SoA\SoA-Wwise\.cache\Windows\SFX\Parc_Obstacles_Humain_Joggueur_RespiFemme09_10C4C929.wem		\Actor-Mixer Hierarchy\1_Parc\Obstacles_Parc\Parc_Obstacle_Humain\Parc_Obstacle_Humain_Joggueur\Respiration_JoggueurF\Parc_Obstacles_Humain_Joggueur_RespiFemme09		175172
	226805572	Parc_Ambiance_Nature_Oiseaux_XC502282 - Merlebleu de l’Est - Sialia sialis fulva18	E:\Users\user\Desktop\MASTER ENJMIN\1. Projet M1\Sense of Adventure\Projet\SoA\SoA-Wwise\.cache\Windows\SFX\Parc_Ambiance_Nature_Oiseaux_XC502282 - Merlebleu de l’Est - Sialia sialis fulva18_10C4C929.wem		\Actor-Mixer Hierarchy\1_Parc\Ambiance_Parc\Nature_Parc\Parc_Oiseaux3\Parc_Ambiance_Nature_Oiseaux_XC502282 - Merlebleu de l’Est - Sialia sialis fulva18		90428
	230104036	Parc_Ambiance_Nature_Oiseaux_XC520115 - Merle noir - Turdus merula63	E:\Users\user\Desktop\MASTER ENJMIN\1. Projet M1\Sense of Adventure\Projet\SoA\SoA-Wwise\.cache\Windows\SFX\Parc_Ambiance_Nature_Oiseaux_XC520115 - Merle noir - Turdus merula63_10C4C929.wem		\Actor-Mixer Hierarchy\1_Parc\Ambiance_Parc\Nature_Parc\Parc_Oiseaux2\Parc_Ambiance_Nature_Oiseaux_XC520115 - Merle noir - Turdus merula63		639628
	241426599	Parc_Obstacles_EauAuto07	E:\Users\user\Desktop\MASTER ENJMIN\1. Projet M1\Sense of Adventure\Projet\SoA\SoA-Wwise\.cache\Windows\SFX\Parc_Obstacles_EauAuto07_10C4C929.wem		\Actor-Mixer Hierarchy\1_Parc\Obstacles_Parc\Parc_Obstacle_Nature\ArrosageAuto\Eau\Parc_Obstacles_EauAuto07		33728
	245967622	Parc_Obstacles_Humain_Joggueur_RespiFemme10	E:\Users\user\Desktop\MASTER ENJMIN\1. Projet M1\Sense of Adventure\Projet\SoA\SoA-Wwise\.cache\Windows\SFX\Parc_Obstacles_Humain_Joggueur_RespiFemme10_10C4C929.wem		\Actor-Mixer Hierarchy\1_Parc\Obstacles_Parc\Parc_Obstacle_Humain\Parc_Obstacle_Humain_Joggueur\Respiration_JoggueurF\Parc_Obstacles_Humain_Joggueur_RespiFemme10		182340
	274192846	Parc_Obstacles_Humain_Joggueur_RespiHomme03	E:\Users\user\Desktop\MASTER ENJMIN\1. Projet M1\Sense of Adventure\Projet\SoA\SoA-Wwise\.cache\Windows\SFX\Parc_Obstacles_Humain_Joggueur_RespiHomme03_10C4C929.wem		\Actor-Mixer Hierarchy\1_Parc\Obstacles_Parc\Parc_Obstacle_Humain\Parc_Obstacle_Humain_Joggueur\Respiration_JoggueurH\Parc_Obstacles_Humain_Joggueur_RespiHomme03		114584
	286080961	Parc_Obstacles_Humain_Joggueur_RespiFemme17	E:\Users\user\Desktop\MASTER ENJMIN\1. Projet M1\Sense of Adventure\Projet\SoA\SoA-Wwise\.cache\Windows\SFX\Parc_Obstacles_Humain_Joggueur_RespiFemme17_10C4C929.wem		\Actor-Mixer Hierarchy\1_Parc\Obstacles_Parc\Parc_Obstacle_Humain\Parc_Obstacle_Humain_Joggueur\Respiration_JoggueurF\Parc_Obstacles_Humain_Joggueur_RespiFemme17		193536
	309108208	Parc_Ambiance_Nature_Oiseaux_XC520115 - Merle noir - Turdus merula77	E:\Users\user\Desktop\MASTER ENJMIN\1. Projet M1\Sense of Adventure\Projet\SoA\SoA-Wwise\.cache\Windows\SFX\Parc_Ambiance_Nature_Oiseaux_XC520115 - Merle noir - Turdus merula77_10C4C929.wem		\Actor-Mixer Hierarchy\1_Parc\Ambiance_Parc\Nature_Parc\Parc_Oiseaux2\Parc_Ambiance_Nature_Oiseaux_XC520115 - Merle noir - Turdus merula77		476944
	314937739	Parc_Ambiance_Nature_Oiseaux_XC520115 - Merle noir - Turdus merula74	E:\Users\user\Desktop\MASTER ENJMIN\1. Projet M1\Sense of Adventure\Projet\SoA\SoA-Wwise\.cache\Windows\SFX\Parc_Ambiance_Nature_Oiseaux_XC520115 - Merle noir - Turdus merula74_10C4C929.wem		\Actor-Mixer Hierarchy\1_Parc\Ambiance_Parc\Nature_Parc\Parc_Oiseaux2\Parc_Ambiance_Nature_Oiseaux_XC520115 - Merle noir - Turdus merula74		433880
	319023704	Parc_Ambiance_Nature_Oiseaux_XC520115 - Merle noir - Turdus merula71	E:\Users\user\Desktop\MASTER ENJMIN\1. Projet M1\Sense of Adventure\Projet\SoA\SoA-Wwise\.cache\Windows\SFX\Parc_Ambiance_Nature_Oiseaux_XC520115 - Merle noir - Turdus merula71_10C4C929.wem		\Actor-Mixer Hierarchy\1_Parc\Ambiance_Parc\Nature_Parc\Parc_Oiseaux2\Parc_Ambiance_Nature_Oiseaux_XC520115 - Merle noir - Turdus merula71		505652
	320324587	Parc_Ambiance_Nature_Oiseaux_XC520115 - Merle noir - Turdus merula72	E:\Users\user\Desktop\MASTER ENJMIN\1. Projet M1\Sense of Adventure\Projet\SoA\SoA-Wwise\.cache\Windows\SFX\Parc_Ambiance_Nature_Oiseaux_XC520115 - Merle noir - Turdus merula72_10C4C929.wem		\Actor-Mixer Hierarchy\1_Parc\Ambiance_Parc\Nature_Parc\Parc_Oiseaux2\Parc_Ambiance_Nature_Oiseaux_XC520115 - Merle noir - Turdus merula72		424312
	338392046	Parc_Obstacles_EauAuto03	E:\Users\user\Desktop\MASTER ENJMIN\1. Projet M1\Sense of Adventure\Projet\SoA\SoA-Wwise\.cache\Windows\SFX\Parc_Obstacles_EauAuto03_10C4C929.wem		\Actor-Mixer Hierarchy\1_Parc\Obstacles_Parc\Parc_Obstacle_Nature\ArrosageAuto\Eau\Parc_Obstacles_EauAuto03		47388
	342802182	Parc_Ambiance_Nature_Oiseaux_XC502282 - Merlebleu de l’Est - Sialia sialis fulva20	E:\Users\user\Desktop\MASTER ENJMIN\1. Projet M1\Sense of Adventure\Projet\SoA\SoA-Wwise\.cache\Windows\SFX\Parc_Ambiance_Nature_Oiseaux_XC502282 - Merlebleu de l’Est - Sialia sialis fulva20_10C4C929.wem		\Actor-Mixer Hierarchy\1_Parc\Ambiance_Parc\Nature_Parc\Parc_Oiseaux3\Parc_Ambiance_Nature_Oiseaux_XC502282 - Merlebleu de l’Est - Sialia sialis fulva20		66612
	353423123	Parc_Obstacles_Humain_Mange01-004	E:\Users\user\Desktop\MASTER ENJMIN\1. Projet M1\Sense of Adventure\Projet\SoA\SoA-Wwise\.cache\Windows\SFX\Parc_Obstacles_Humain_Mange01-004_10C4C929.wem		\Actor-Mixer Hierarchy\1_Parc\Obstacles_Parc\Parc_Obstacle_Humain\Parc_Humain_Mange\Humain_Mange2\Parc_Obstacles_Humain_Mange01-004		2771008
	354188255	Parc_Ambiance_Nature_Oiseaux_XC34035 - Merle noir - Turdus merula13	E:\Users\user\Desktop\MASTER ENJMIN\1. Projet M1\Sense of Adventure\Projet\SoA\SoA-Wwise\.cache\Windows\SFX\Parc_Ambiance_Nature_Oiseaux_XC34035 - Merle noir - Turdus merula13_10C4C929.wem		\Actor-Mixer Hierarchy\1_Parc\Ambiance_Parc\Nature_Parc\Parc_Oiseaux1\Parc_Ambiance_Nature_Oiseaux_XC34035 - Merle noir - Turdus merula13		1177884
	356875336	Parc_Ambiance_Nature_Oiseaux_XC34035 - Merle noir - Turdus merula05	E:\Users\user\Desktop\MASTER ENJMIN\1. Projet M1\Sense of Adventure\Projet\SoA\SoA-Wwise\.cache\Windows\SFX\Parc_Ambiance_Nature_Oiseaux_XC34035 - Merle noir - Turdus merula05_10C4C929.wem		\Actor-Mixer Hierarchy\1_Parc\Ambiance_Parc\Nature_Parc\Parc_Oiseaux1\Parc_Ambiance_Nature_Oiseaux_XC34035 - Merle noir - Turdus merula05		696804
	373622773	Parc_Ambiance_Nature_Oiseaux_XC502283 - Merlebleu de l’Est - Sialia sialis fulva54	E:\Users\user\Desktop\MASTER ENJMIN\1. Projet M1\Sense of Adventure\Projet\SoA\SoA-Wwise\.cache\Windows\SFX\Parc_Ambiance_Nature_Oiseaux_XC502283 - Merlebleu de l’Est - Sialia sialis fulva54_10C4C929.wem		\Actor-Mixer Hierarchy\1_Parc\Ambiance_Parc\Nature_Parc\Parc_Oiseaux3\Parc_Ambiance_Nature_Oiseaux_XC502283 - Merlebleu de l’Est - Sialia sialis fulva54		202912
